Drakon 6 (Pauly-Wissowa)	Q19995343
Anthedon 4 (Pauly-Wissowa)	Q19988536
Antiphates 1 (Pauly-Wissowa)	Q19989307
Antiphates 6 (Pauly-Wissowa)	Q19989312
Aphetaios (Pauly-Wissowa)	Q19989905
Arethusa 16 (Pauly-Wissowa)	Q19991633
Arktos 3 (Pauly-Wissowa)	Q19991922
Bebryx 1 (Pauly-Wissowa)	Q19993338
Arkeisios (Pauly-Wissowa)	Q20875281
Bukolos 4 (Pauly-Wissowa)	Q34406439
Anthedon 5 (Pauly-Wissowa)	Q19988538
Antibia (Pauly-Wissowa)	Q19988718
Antimache (Pauly-Wissowa)	Q19988992
Ariadne 1 (Pauly-Wissowa)	Q19991705
Autochthon 1 (Pauly-Wissowa)	Q19992612
Broteas 3 (Pauly-Wissowa)	Q19994294
Euryalos 7 (Pauly-Wissowa)	Q19995685
Astyanax 2 (Pauly-Wissowa)	Q34222243
Bukolion 5 (Pauly-Wissowa)	Q34406360
Bukolion 6 (Pauly-Wissowa)	Q34406369
Anthia (Pauly-Wissowa)	Q19988637
Antilochos 2 (Pauly-Wissowa)	Q19988983
Arethusa 19 (Pauly-Wissowa)	Q19991636
Ariadne (Pauly-Wissowa)	Q19991704
Babakchos (Pauly-Wissowa)	Q19992694
Batyllos (Pauly-Wissowa)	Q19993288
Bebryx 2 (Pauly-Wissowa)	Q19993339
Drakon 4 (Pauly-Wissowa)	Q19995341
Drakon 7 (Pauly-Wissowa)	Q19995344
Antilochos 1 (Pauly-Wissowa)	Q19998426
Astyanax 1 (Pauly-Wissowa)	Q34222220
Brylle (Pauly-Wissowa)	Q34403485
Antiklos (Pauly-Wissowa)	Q19988932
Antiphates 2 (Pauly-Wissowa)	Q19989308
Arethusa 13 (Pauly-Wissowa)	Q19991629
Arkturos 2 (Pauly-Wissowa)	Q19991926
Broteas 4 (Pauly-Wissowa)	Q19994295
Delphin 2 (Pauly-Wissowa)	Q19994895
Drakon 5 (Pauly-Wissowa)	Q19995342
Asopos 8 (Pauly-Wissowa)	Q21685061
Bakcho (Pauly-Wissowa)	Q34244705
Briakchos 1 (Pauly-Wissowa)	Q34400863
Antiphas (Pauly-Wissowa)	Q19989303
Antiphos 4 (Pauly-Wissowa)	Q19989355
Antiphos 7 (Pauly-Wissowa)	Q19989358
Antiphos 8 (Pauly-Wissowa)	Q19989360
Arethusa 15 (Pauly-Wissowa)	Q19991632
Arktos 2 (Pauly-Wissowa)	Q19991920
Dorkeus 1 (Pauly-Wissowa)	Q20872914
Deïnome (Pauly-Wissowa)	Q50966176
Chersidamas 2 (Pauly-Wissowa)	Q50966318
Choreia 1 (Pauly-Wissowa)	Q50967214
Bakche (Pauly-Wissowa)	Q34243919
Bukolion 2 (Pauly-Wissowa)	Q34406332
Bukolion 4 (Pauly-Wissowa)	Q34406350
Bukolos 5 (Pauly-Wissowa)	Q34406448
Antiphates 4 (Pauly-Wissowa)	Q19989310
Antiphates 7 (Pauly-Wissowa)	Q19989313
Antiphos 2 (Pauly-Wissowa)	Q19989353
Antiphos 1 (Pauly-Wissowa)	Q19989362
Archialas (Pauly-Wissowa)	Q19991404
Baukis 1 (Pauly-Wissowa)	Q19993299
Broteas 1 (Pauly-Wissowa)	Q19994292
Chrysorthe (Pauly-Wissowa)	Q19994627
Chalkedane (Pauly-Wissowa)	Q50964479
Chalkomedusa (Pauly-Wissowa)	Q50964626
Chelphun (Pauly-Wissowa)	Q50965753
Demuchos (Pauly-Wissowa)	Q34395936
Bukolos 2 (Pauly-Wissowa)	Q34406422
Choiros (Pauly-Wissowa)	Q50967046
Bukolos 3 (Pauly-Wissowa)	Q34406429
Charidemos 1 (Pauly-Wissowa)	Q50964925
Choro 1 (Pauly-Wissowa)	Q50967247
Braisia (Pauly-Wissowa)	Q34399480
Briakchos 2 (Pauly-Wissowa)	Q34400872
Bukolion 3 (Pauly-Wissowa)	Q34406340
Chersibios (Pauly-Wissowa)	Q50966315
Chersidamas 1 (Pauly-Wissowa)	Q50966316
Cherias (Pauly-Wissowa)	Q50966261
Chrysomede (Pauly-Wissowa)	Q50966474
Choreia 2 (Pauly-Wissowa)	Q50967217
Charmas (Pauly-Wissowa)	Q50965220
Chorillos (Pauly-Wissowa)	Q50967235
Chimaireus (Pauly-Wissowa)	Q50966576
Choranthe (Pauly-Wissowa)	Q50967189
Under the Sunset	Q301517
Our Derby Sweepstakes	Q52776802
Den blå karbunkeln	Q52782895
The Resident Patient	Q52773859
John Barrington Cowles	Q52778639
Dracula	Q58070820
The Greek Interpreter	Q52773428
Guldregn	Q65526917
A Medical Document	Q61958953
The Doctors of Hoyland	Q61958988
Kreikkalaisen tulkin seikkailut	Q52773513
Bones, the April Fool of Harvey's Sluice	Q52777256
Skandal w księstwie O***	Q63973182
Centkowana wstęga	Q64097804
L’Interprète grec	Q52773470
Un escandalo en Bohemia	Q52782126
El Carbunclo Azul	Q52782997
Miss Betty	Q42162
Liga czerwonowłosych	Q64099453
The Crooked Man	Q52773590
A Physiologist's Wife	Q61958898
The American's Tale	Q52776952
Ztracený svět	Q58803634
A Question of Diplomacy	Q61958940
Den grekiske tolken	Q52773535
Det spräckliga bandet	Q52783257
Tłumacz grecki	Q64103571
The Reigate Puzzle	Q52773270
An exciting Christmas eve	Q52780178
En skandal i Böhmen	Q52782190
Klub rudowłosych	Q64098921
Brigadier Gerard at Waterloo	Q61943634
Ukryty klejnot	Q63973220
Röda ligan	Q64140006
W obronie czci kobiecej	Q64541426
New mysteries and adventures	Q52777386
How the Brigadier Rode to Minsk	Q61904256
Captain Sharkey	Q61957945
The Surgeon talks	Q61959003
Pstra wstęga	Q64097495
Baskervilles hund	Q65524760
Hunden fra Baskerville : en ny fortælling om Sherlock Holmes	Q65527222
Privatdetektiven Sherlock Holmes' äventyr. Två serier i en volym	Q65529370
De fyras tecken	Q65531815
The Story of the Beetle Hunter	Q66454147
La Vallée de la peur	Q61957587
The Hound of the Baskervilles - swedish edition	Q74677059
Y Cylch Brith	Q78928541
Zaginiony footbalista	Q81627200
I measure every Grief I meet	Q19062629
I met a King this afternoon!	Q19062637
I never told the buried gold	Q19062703
I noticed People disappeared	Q19062709
I reckon — when I count it all —	Q19062769
I send you a decrepit flower	Q19062889
I shall not murmur if at last	Q19062918
I started Early — Took my Dog —	Q19062975
I think the Hemlock likes to stand	Q19063071
We send the Wave to find the Wave —	Q19063052
We wear our sober Dresses when we die,	Q19063126
I meant to have but modest needs —	Q19062624
I never hear that one is dead	Q19062676
I often passed the village	Q19062715
I robbed the Woods —	Q19062776
I see thee better — in the Dark —	Q19062869
We Cover Thee — Sweet Face —	Q19062830
I shall keep singing!	Q19062897
We do not play on Graves —	Q19062853
We dream — it is good we are dreaming —	Q19062872
We knew not that we were to live —	Q19062917
We learn it in Retreating	Q19062925
I stepped from Plank to Plank	Q19062983
I tend my flowers for thee —	Q19063047
I went to thank Her —	Q19063228
If anybody's friend be dead	Q19063744
I never felt at Home — Below —-	Q19062669
I showed her Heights she never saw —	Q19062943
We introduce ourselves	Q19062908
I sometimes drop it, for a Quick —	Q19062966
We see — Comparatively —	Q19063046
I took my Power in my Hand —	Q19063123
If I can stop one Heart from breaking	Q19063812
If I could bribe them by a Rose	Q19063818
I many times thought Peace had come	Q19062606
I pay — in Satin Cash —	Q19062726
I stole them from a Bee —	Q19062991
I thought that nature was enough	Q19063089
I tie my Hat — I crease my Shawl —	Q19063101
I was a Phoebe — nothing more —	Q19063178
I watched the Moon around the House	Q19063206
We play at Paste —	Q19063030
We pray — to Heaven —	Q19063038
I would not paint — a picture —	Q19063295
We shun it ere it comes,	Q19063087
We talked with each other about each other	Q19063110
I never saw a Moor —	Q19062694
I prayed, at first, a little Girl,	Q19062739
I saw that the Flake was on it	Q19062851
I saw the wind within her	Q19062858
I see thee clearer for the Grave	Q19062875
I should not dare to be so sad	Q19062931
I should not dare to leave my friend,	Q19062936
I sing to use the Waiting	Q19062959
We learned the Whole of Love —	Q19062930
I suppose the time will come	Q19063041
We lose — because we win —	Q19062956
I think that the Root of the Wind is Water —	Q19063066
I went to Heaven —	Q19063222
I'd rather recollect a setting	Q19063514
If He dissolve — then — there is nothing — more —	Q19063791
I saw no Way — The Heavens were stitched —	Q19062835
We do not know the time we lose —	Q19062847
Much Madness is divinest Sense —	Q19062999
I think I was enchanted	Q19063051
I thought the Train would never come —	Q19063093
We like March.	Q19062947
I tried to think a lonelier Thing	Q19063140
We miss Her, not because We see —	Q19062979
We never know how high we are	Q19063009
We never know we go when we are going —	Q19063014
We outgrow love, like other things	Q19063022
If ever the lid gets off my head	Q19063781
If I may have it, when it's dead,	Q19063849
If I should cease to bring a Rose	Q19063863
I meant to find Her when I came —	Q19062619
I never lost as much but twice,	Q19062689
I play at Riches — to appease	Q19062734
I send Two Sunsets —	Q19062880
We — Bee and I — live by the quaffing —	Q19062798
We can but follow to the Sun —	Q19062822
I sued the News — yet feared — the News	Q19063033
I think to Live — may be a Bliss	Q19063083
We like a Hairbreadth 'scape	Q19062939
I worked for chaff and earning Wheat	Q19063266
We should not mind so small a flower —	Q19063075
I would distil a cup,	Q19063272
I read my sentence — steadily —	Q19062756
I reason, Earth is short —	Q19062762
I think just how my shape will rise —	Q19063056
I took one Draught of Life —	Q19063131
We miss a Kinsman more	Q19062971
I was the slightest in the House —	Q19063201
We shall find the Cube of the Rainbow.	Q19063058
We talked as Girls do —	Q19063099
We thirst at first — 'tis Nature's Act —	Q19063118
I Years had been from Home	Q19063302
If any sink, assure that this, now standing —	Q19063738
If Blame be my side — forfeit Me —	Q19063752
I watched her face to see which way	Q19063213
The Good Soldier Švejk	Q208622
Choronike 1 (Pauly-Wissowa)	Q50967276
Dada (Pauly-Wissowa)	Q58044259
Chthonophyle (Pauly-Wissowa)	Q50967684
Deïpylos 1 (Pauly-Wissowa)	Q62627419
Demoleon 1 (Pauly-Wissowa)	Q64223908
Demoleon 6 (Pauly-Wissowa)	Q64223913
Damastor 5 (Pauly-Wissowa)	Q59338392
Deïphobos 1 (Pauly-Wissowa)	Q61931624
Deïpylos 3 (Pauly-Wissowa)	Q62627425
Deïpylos 4 (Pauly-Wissowa)	Q62627428
Demodokos 1 (Pauly-Wissowa)	Q63414091
Demoptolemos (Pauly-Wissowa)	Q64223973
Dailochos 1 (Pauly-Wissowa)	Q59336816
Damastor 3 (Pauly-Wissowa)	Q59338380
Damastorides 1 (Pauly-Wissowa)	Q59338400
Damastorides 2 (Pauly-Wissowa)	Q59338408
Chorochartes (Pauly-Wissowa)	Q50967253
Deïphobos 3 (Pauly-Wissowa)	Q61931636
Deïpylos 2 (Pauly-Wissowa)	Q62627423
Damastor 4 (Pauly-Wissowa)	Q59338386
Choro 2 (Pauly-Wissowa)	Q50967248
Daulieus (Pauly-Wissowa)	Q61340766
Deïphontes (Pauly-Wissowa)	Q61931638
Deïthynos (Pauly-Wissowa)	Q62627519
Demodokos 4 (Pauly-Wissowa)	Q63414094
Deltoton (Pauly-Wissowa)	Q63414285
Demoleon 4 (Pauly-Wissowa)	Q64223911
Demoleon 2 (Pauly-Wissowa)	Q64223909
Demoleon 5 (Pauly-Wissowa)	Q64223912
Damastor 1 (Pauly-Wissowa)	Q59338286
Chthonophylos (Pauly-Wissowa)	Q50967685
Daulis 2 (Pauly-Wissowa)	Q61340814
Deïpyros (Pauly-Wissowa)	Q62627432
Desmontes (Pauly-Wissowa)	Q64223863
Demon 1 (Pauly-Wissowa)	Q64223919
Damastor 2 (Pauly-Wissowa)	Q59338372
Deïphobos 2 (Pauly-Wissowa)	Q61931631
Demodokos 2 (Pauly-Wissowa)	Q63414092
Nibelungens ring	Q59188491
Demoleon 3 (Pauly-Wissowa)	Q64223910
Demodokos 3 (Pauly-Wissowa)	Q63414093
Götterdämmerung : [guide]	Q76905312
Siegfried : [guide]	Q76906303
The Rhinegold : [guide]	Q76906574
The Ring of the Nibelung : [guide]	Q76906576
The Valkyrie : [guide]	Q76906619
Tristan und Isolde : [guide]	Q76906723
Gofidiau = Schmerzen	Q78928017
Weiche, Wotan, weiche! = Ildia, Fotan, ildia! : cân Erda o Das Rheingold	Q78928509
Wrth edrych draw = Blick ich umher : Tannhäuser	Q78928529
The Cares of a Family Man	Q460324
The Castle	Q682733
Blumfeld, an Elderly Bachelor	Q886336
The Truth about Sancho Panza	Q938770
The Vulture	Q540207
The Top	Q1194957
The Bridge	Q1211772
The Passenger	Q7756244
A Country Doctor	Q15872155
Prometheus	Q2112789
Poseidon	Q2105609
The Departure	Q1192274
A Hunger Artist	Q15825060
The Stoker	Q1194196
A Dream	Q1305275
The Blue Octavo Notebooks	Q3926550
Fellowship	Q5442505
The Burrow	Q468834
The Married Couple	Q569058
Contemplation	Q831637
The Zürau Aphorisms	Q1141993
The Bucket Rider	Q1195146
My Neighbor	Q1195963
Advocates	Q1482767
Wedding Preparations in the Country	Q486949
At Night	Q4812384
Das Unglück des Junggesellen	Q1170628
The Aeroplanes At Brescia	Q1210920
Description of a Struggle	Q5263787
A Little Woman	Q1306783
The Great Wall of China (Kafka)	Q1306780
Investigations of a Dog	Q1438006
Josephine the Singer, or the Mouse Folk	Q1706210
The Great Wall of China	Q814758
The Next Village	Q1171498
The Knock at the Manor Gate	Q1196691
Ein Besuch im Bergwerk	Q1304333
The Helmsman	Q1197165
A Fratricide	Q750719
The Conscription of Troops	Q1216906
A Common Confusion	Q1306677
In the Penal Colony	Q1660727
Give It Up!	Q1522984
The Refusal	Q2496851
The Judgment	Q278998
A Visit to a Mine	Q4660500
The Warden of the Tomb	Q204780
Letter to His Father	Q383835
Up in the Gallery	Q759401
First Sorrow	Q942764
Home-Coming	Q5887897
The Hunter Gracchus	Q1194666
An Old Manuscript	Q1305367
A Crossbreed	Q1306469
Jackals and Arabs	Q1351849
Letters to Felice	Q6533775
The Problem of Our Laws	Q230283
The Village Schoolmaster	Q1192982
A Report to an Academy	Q1304323
The Silence of the Sirens	Q1170330
The City Coat of Arms	Q1170457
A Little Fable	Q1746433
Eleven Sons	Q2691903
Dearest Father. Stories and Other Writings	Q5246983
Letters to Family, Friends, and Editors	Q6533774
Letters to Milena	Q6533784
If recollecting were forgetting,	Q19063952
If you were coming in the Fall,	Q19064105
Cosmopolities without a plea	Q19064506
Count not that far that can be had,	Q19065238
In falling Timbers buried —	Q19065512
My country need not change her gown,	Q19065558
My life closed twice before its close —	Q19065880
Growth of Man — like Growth of Nature —	Q19066347
Myself was formed — a Carpenter —	Q19066619
What I can do — I will —	Q19067276
In Winter in my Room	Q19067654
What we see we know somewhat	Q19067682
When Bells stop ringing — Church — begins	Q19068206
When Etna basks and purrs	Q19068271
If I shouldn't be alive	Q19063879
If I'm lost — now	Q19063896
If Nature smiles — the Mother must	Q19063937
If pain for peace prepares	Q19063946
Banish Air from Air —	Q19064005
Impossibility, like Wine	Q19065159
My best Acquaintances are those	Q19065466
My Garden — like the Beach —	Q19065688
My period had come for Prayer —	Q19066073
My Season's furthest Flower —	Q19066139
My Worthiness is all my Doubt —	Q19066298
Still own thee — still thou art	Q19066360
When Diamonds are a Legend,	Q19068254
When I count the seeds	Q19068344
If I should die,	Q19063872
If your Nerve, deny you —	Q19064114
I'm "wife" — I've finished that —	Q19064727
I'm ceded — I've stopped being Theirs —	Q19064742
Could Hope inspect her Basis	Q19065115
Could I but ride indefinite	Q19065127
Musicians wrestle everywhere —	Q19065150
Were it but Me that gained the Height —	Q19065220
My Reward for Being, was This.	Q19066121
Myself can read the Telegrams	Q19066611
What if I say I shall not wait!	Q19067306
When I hoped I feared —	Q19068368
If those I loved were lost	Q19064028
If What we could — were what we would —	Q19064059
Could I — then — shut the door —	Q19065123
Went up a year this evening!	Q19065080
My Faith is larger than the Hills —	Q19065618
My Heart ran so to thee	Q19065788
My River runs to thee —	Q19066134
My Wars are laid away in Books —	Q19066278
Guest am I to have	Q19066868
What tenements of clover	Q19067552
Inconceivably solemn!	Q19067814
I'll clutch — and clutch —	Q19064157
We'll pass without the parting	Q19064460
Could that sweet Darkness where they dwell	Q19065147
Must be a Woe —	Q19065223
In lands I never saw — they say	Q19065640
My Heart upon a little Plate	Q19065792
In rags mysterious as these	Q19065851
In snow thou comest —	Q19067125
When a Lover is a Beggar	Q19068170
If my Bark sink	Q19063929
If the foolish, call them "flowers" —	Q19063992
If this is "fading"	Q19064023
I'm saying every day	Q19064772
Could — I do more — for Thee —	Q19065109
My Cocoon tightens — Colors tease —	Q19065536
My Maker — let me be	Q19065974
My nosegays are for Captives —	Q19066027
What Inn is this	Q19067322
In this short Life	Q19067578
What Soft — Cherubic Creatures —	Q19067548
Whatever it is — she has tried it —	Q19067775
When I hoped, I recollect	Q19068374
When I was small, a Woman died —	Q19068386
Step lightly on this narrow spot —	Q19064548
Were natural mortal lady	Q19065237
In many and reportless places	Q19065657
My God — He sees thee —	Q19065692
What care the Dead, for Chanticleer —	Q19067205
What did They do since I saw Them?	Q19067229
In thy long Paradise of Light	Q19067592
What Twigs We held by —	Q19067660
When I have seen the Sun emerge	Q19068353
If wrecked upon the Shoal of Thought	Q19064073
I'll send the feather from my Hat!	Q19064167
I'll tell you how the Sun rose —	Q19064175
Image of Light, Adieu —	Q19064795
Immortal is an ample word	Q19064977
Mute thy Coronation —	Q19065259
Wert Thou but ill — that I might show thee	Q19065300
In Ebon Box, when years have flown	Q19065500
My first well Day — since many ill —	Q19065645
My friend attacks my friend!	Q19065661
My friend must be a Bird —	Q19065676
My Life had stood — a Loaded Gun —	Q19065887
My Portion is Defeat — today —	Q19066085
My Triumph lasted till the Drums	Q19066255
My wheel is in the dark!	Q19066285
What I see not, I better see —	Q19067290
What shall I do — it whimpers so —	Q19067499
All the letters I can write	Q19035169
All these my banners be.	Q19035182
Frequently the woods are pink -	Q19036788
Pink — small — and punctual —	Q19036838
From all the Jails the Boys and Girls	Q19037465
From Cocoon forth a Butterfly	Q19037519
High from the earth I heard a bird,	Q19037797
Circumference thou Bride of Awe	Q19037968
His Cheek is his Biographer —	Q19039656
His little Hearse like Figure	Q19039709
And this of all my Hopes	Q19041858
Up Life's Hill with my little Bundle	Q19042008
Power is a familiar growth —	Q19042817
Presentiment — is that long Shadow — on the Lawn —	Q19045411
Answer July —	Q19045602
So gay a Flower	Q19045626
So give me back to Death —	Q19045632
So I pull my Stockings off	Q19045660
So much Summer	Q19045704
So well that I can live without —	Q19045745
His Bill is clasped — his Eye forsook —	Q19039648
His voice decrepit was with Joy —	Q19039772
Unto my Books — so good to turn —	Q19041927
Praise it — 'tis dead —	Q19044661
Cocoon above! Cocoon below!	Q19045662
So bashful when I spied her!	Q19045599
So glad we are — a Stranger'd deem	Q19045643
So much of Heaven has gone from Earth	Q19045693
So proud she was to die	Q19045712
All overgrown by cunning moss,	Q19035054
All that I do	Q19035154
Alone and in a Circumstance	Q19036543
Always Mine!	Q19036987
From Blank to Blank —	Q19037484
Funny — to be a Century —	Q19038660
Further in Summer than the Birds	Q19038791
An awful Tempest mashed the air —	Q19040408
An ignorance a Sunset	Q19041023
Garland for Queens, may be —	Q19040889
Portraits are to daily faces	Q19041477
Gathered into the Earth,	Q19041909
Unworthy of her Breast	Q19041974
Upon a Lilac Sea	Q19042124
Upon Concluded Lives	Q19042141
Snow flakes.	Q19045383
All things swept sole away	Q19035211
Should you but fail at — Sea —	Q19035276
Herein a Blossom lies —	Q19035548
Me, change! Me, alter!	Q19036089
Silence is all we dread.	Q19036587
Size circumscribes — it has no room	Q19038998
Sleep is supposed to be	Q19040090
Poor little Heart!	Q19040338
An Everywhere of Silver	Q19040833
Upon his Saddle sprung a Bird	Q19042156
So from the mould	Q19045616
Here, where the Daisies fit my Head	Q19035534
Me prove it now — Whoever doubt	Q19036081
Ambition cannot find him.	Q19037174
Meeting by Accident,	Q19037148
From Us She wandered now a Year,	Q19037791
His Bill an Auger is	Q19039640
His oriental heresies	Q19039755
An altered look about the hills —	Q19040073
Upon the gallows hung a wretch,	Q19042224
Midsummer, was it, when They died —	Q19042321
Precious to Me — She still shall be —	Q19045028
So set its Sun in Thee	Q19045720
Me — come! My dazzled face	Q19036069
Frigid and sweet Her parting Face —	Q19037281
An Antiquated Tree	Q19040226
An honest Tear	Q19040949
Until the Desert knows	Q19041890
Unto a broken heart	Q19041903
Unto the Whole — how add?	Q19041934
Angels, in the early morning	Q19044658
So large my Will	Q19045668
Pigmy seraphs — gone astray —	Q19036310
Ample make this Bed —	Q19039182
Civilization — spurns — the Leopard!	Q19039588
His Feet are shod with Gauze —	Q19039674
His Mind like Fabrics of the East	Q19039727
An antiquated Grace	Q19040218
An Hour is a Sea	Q19040964
Prayer is the little implement	Q19044972
Snow beneath whose chilly softness	Q19045376
Me from Myself — to banish —	Q19036075
Alone, I cannot be —	Q19036551
Although I put away his life —	Q19036768
From his slim Palace in the Dust	Q19037568
His Mansion in the Pool	Q19039719
His mind of man, a secret makes	Q19039738
Smiling back from Coronation	Q19040704
Unto like Story — Trouble has enticed me —	Q19041911
Climbing to reach the costly Hearts	Q19042985
So has a Daisy vanished	Q19045652
So the Eyes accost — and sunder	Q19045729
Poems by Emily Dickinson	Q19038775
Poems by Emily Dickinson: Third Series	Q19039016
Poems by Emily Dickinson: Second Series	Q19039008
Lolita	Q127149
Pnin	Q289815
Emma	Q83699540
Sense and Sensibility	Q83616342
Persuasion	Q20720825
Orgullo y prejuicio	Q83841879
Northanger Abbey	Q477508
Mansfield Park	Q469690
The Gift	Q1212828
Glory	Q1979886
Pride and Prejudice	Q83697272
Speak, Memory	Q1952312
Bend Sinister	Q2024228
Despair	Q2494608
King, Queen, Knave	Q2388084
The Eye	Q19788466
Raison et Sentiments	Q3417894
Dracula's Guest and Other Weird Stories	Q3560844
The Lair of the White Worm	Q3566302
The Defense	Q1083331
The Beautifull Cassandra	Q1091219
The Man	Q19093283
The Primrose Path	Q7758225
The Shoulder of Shasta	Q7763996
The Watter's Mou'	Q7773760
Lady Susan	Q581180
Lady Athlyne	Q6469952
Love and Freindship	Q2104534
The Real Life of Sebastian Knight	Q2351667
The Original of Laura	Q2659714
The Jewel of Seven Stars	Q7743210
Ada or Ardor: A Family Chronicle	Q117431
The Enchanter	Q2039900
The History of England	Q1212930
Personal Reminiscences of Henry Irving	Q7170537
Invitation to a Beheading	Q2332901
Dracula's Guest	Q20726020
Snowbound: The Record of a Theatrical Touring Party	Q7548539
The Mystery of the Sea	Q7752921
The Snake's Pass	Q7764969
Sanditon	Q3180417
A Dream of Red Hands	Q19021423
The Lady of the Shroud	Q3822000
Famous Impostors	Q5433458
Pale Fire	Q1229792
The Judge's House	Q19091321
The Watsons	Q769075
Laughter in the Dark	Q1934257
Letters of Jane Austen	Q19216360
Catherine, or The Bower	Q30325692
Persuasion (1836 translation by Pauline Westdahl)	Q20204948
Stolthet och fördom	Q65522855
Sense and sensibility	Q78586600
Dracula, l’homme de la nuit	Q58032052
Mary	Q2996966
Mademoiselle O	Q3275934
Terra Incognita	Q4050857
A Matter of Chance	Q4658150
Bachmann	Q4838891
Carrousel	Q5046724
Orache	Q7099218
Sounds	Q7564888
The Return of Chorb	Q7760398
The Vane Sisters	Q7772025
Details of a Sunset	Q3045284
Transparent Things	Q3213249
Lips to Lips	Q6557010
Razor	Q7299620
The Waltz Invention	Q7348745
Music	Q16387178
The Potato Elf	Q7757885
A Russian Beauty and Other Stories	Q4659312
Details of a Sunset and Other Stories	Q5265573
Lectures on Russian Literature	Q16572339
Lectures on Don Quixote	Q16572345
The Stories of Vladimir Nabokov	Q7766679
The Wood-Sprite	Q7775710
The Leonardo	Q7746935
Look at the Harlequins!	Q3423372
Poems and Problems	Q4047137
Signs and Symbols	Q7513028
The Man from the USSR and Other Plays	Q7750071
Cloud, Castle, Lake	Q5135597
Strong Opinions	Q16566231
Nabokov's Congeries	Q6956987
The Tragedy of Mister Morn	Q7769855
Tyrants Destroyed and Other Stories	Q7861457
A Guide to Berlin	Q4657197
A Nursery Tale	Q4658669
Other Shores	Q4168661
Spring in Fialta and other stories	Q19788455
The Aurelian	Q16385083
Lectures on Literature	Q16572337
Spring in Fialta	Q7580770
Absence disembodies — so does Death	Q19028308
Flowers — Well — if anybody	Q19030040
Advance is Life's condition	Q19030845
Shall I take thee, the Poet said	Q19031761
She dwelleth in the Ground —	Q19032715
She slept beneath a tree —	Q19032779
She staked her Feathers — Gained an Arc —	Q19032795
Her sovereign People	Q19034858
Her Sweet turn to leave the Homestead	Q19034875
Her sweet Weight on my Heart a Night	Q19034885
Follow wise Orion	Q19030448
Adrift! A little boat adrift!	Q19030833
He was my host — he was my guest,	Q19030732
He went by sleep that drowsy route	Q19030747
Severer Service of myself	Q19030939
Heart, not so heavy as mine	Q19031214
Afraid! Of whom am I afraid?	Q19031557
After a hundred years	Q19031609
Perception of an object costs	Q19031458
Again — his voice is at the door —	Q19031826
Ah, Necromancy Sweet!	Q19032265
She dealt her pretty words like Blades —	Q19032689
She sweeps with many-colored Brooms —	Q19032802
A Word dropped careless on a Page	Q19027284
A Word made Flesh is seldom	Q19027314
He lived the Life of Ambush	Q19030636
He was weak, and I was strong — then —	Q19030737
For this — accepted Breath —	Q19030877
Forbidden Fruit a flavor has	Q19031235
Heaven is so far of the Mind	Q19031450
After great pain, a formal feeling comes —	Q19031670
Forever — is composed of Nows —	Q19031716
Peril as a Possession	Q19031914
She sped as Petals of a Rose	Q19032788
Four Trees — upon a solitary Acre —	Q19033254
Her final Summer was it —	Q19034777
All I may, if small,	Q19035000
Her little Parasol to lift	Q19034817
Her smile was shaped like other smiles —	Q19034850
A wounded Deer — leaps highest —	Q19027362
Have you got a Brook in your little heart,	Q19028671
He gave away his Life —	Q19030587
He is alive, this morning —	Q19030626
He outstripped Time with but a Bout,	Q19030645
He scanned it — staggered —	Q19030690
He told a homely tale	Q19030713
He who in Himself believes —	Q19030755
Sexton! My Master's sleeping here.	Q19031189
Perhaps they do not go so far	Q19031865
Perhaps you'd like to buy a flower,	Q19031881
Air has no Residence, no Neighbor,	Q19032628
She lay as if at play	Q19032747
Her — "last Poems" —	Q19034726
A World made penniless by that departure	Q19027355
Abraham to kill him —	Q19028218
He forgot — and I — remembered —	Q19030558
He put the Belt around my life	Q19030677
He strained my faith —	Q19030699
For Death — or rather	Q19030721
For largest Woman's Hearth I knew —	Q19030777
Shame is the shawl of Pink	Q19031786
Perhaps you think me stooping	Q19031877
She died — this was the way she died.	Q19032698
She rose as high as His Occasion	Q19032755
Her Losses make our Gains ashamed —	Q19034824
All Circumstances are the Frame	Q19034932
Her spirit rose to such a height	Q19034866
All men for Honor hardest work	Q19035028
A word is dead	Q19027307
Above Oblivion's Tide there is a Pier	Q19028137
Absent Place — an April Day —	Q19028322
Peace is a fiction of our Faith —	Q19028282
He found my Being — set it up —	Q19030571
He parts Himself — like Leaves —	Q19030655
Ah, Moon — and Star!	Q19032258
Fortitude incarnate	Q19032568
She died at play,	Q19032706
She went as quiet as the Dew	Q19032823
She's happy, with a new Content —	Q19034308
Her breast is fit for pearls,	Q19034751
All forgot for recollecting	Q19034948
Her face was in a bed of hair,	Q19034769
Have any like Myself	Q19028647
September's Baccalaureate	Q19030341
He ate and drank the precious Words —	Q19030537
For every Bird a Nest —	Q19030748
Forget! The lady with the Amulet	Q19031784
Ah, Teneriffe!	Q19032279
She bore it till the simple veins	Q19032666
She could not live upon the Past	Q19032681
She rose to His Requirement — dropt	Q19032764
All but Death, can be Adjusted —	Q19034923
He fought like those Who've nought to lose —	Q19030565
He touched me, so I live to know	Q19030724
After all Birds have been investigated and laid aside —	Q19031645
After the Sun comes out	Q19031736
Forever at His side to walk —	Q19031724
Perhaps I asked too large —	Q19031857
She hideth Her the last —	Q19032729
Her Grace is all she has —	Q19034785
The Brothers Karamazov	Q60875860
The Idiot	Q24036344
Crime and Punishment	Q165318
